,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),판매점영업면적,geometry
111,3000000,PHMH320123000034087500128,20121127,,1,영업/정상,13,영업중,,,,,02-723-0478,,110320.0,서울특별시 종로구 낙원동 280번지,서울특별시 종로구 인사동4길 17 (낙원동),110320.0,세븐일레븐 낙원점,20130730140648,I,2018-08-31 23:59:59.0,,198777.651837217,452366.66641278,,POINT (954440.732614299 1952815.781163914)
112,3000000,PHMH320153000034087500017,20150702,,1,영업/정상,13,영업중,,,,,,,110825.0,서울특별시 종로구 숭인동 200번지 10호,서울특별시 종로구 난계로29길 28 (숭인동),3115.0,세븐일레븐 종로향기점,20150807174420,I,2018-08-31 23:59:59.0,,201843.179937827,452443.279370247,23.1,POINT (957505.4476579061 1952876.0121245398)
113,3000000,PHMH320123000034087500109,20121115,,1,영업/정상,13,영업중,,,,,02-36734206,,110330.0,서울특별시 종로구 돈의동 103번지 8호,서울특별시 종로구 돈화문로11길 39-3 (돈의동),3139.0,(주)코리아세븐 종로3가역점,20161122100452,I,2018-08-31 23:59:59.0,,199134.902743697,452231.293970483,,POINT (954797.1196098558 1952678.556943838)
114,3000000,PHMH320153000034087500035,20151002,,1,영업/정상,13,영업중,,,,,02-2277-8297,,,서울특별시 종로구 종로3가 171번지,서울특별시 종로구 종로 154-1 (종로3가),3193.0,씨유종로세운상가점,20151002170115,I,2018-08-31 23:59:59.0,,199467.888632647,451999.860095289,66.0,POINT (955128.7387653223 1952445.4390203003)
115,3000000,PHMH320153000034087500036,20151005,,1,영업/정상,13,영업중,,,,,,,,서울특별시 종로구 숭인동 1388번지 104호,서울특별시 종로구 난계로 251 104호 (숭인동 동양파라빌),3116.0,CU 숭인파라빌점,20151005174048,I,2018-08-31 23:59:59.0,,201946.86632604,452416.591916256,,POINT (957608.9501949908 1952848.7822934636)
116,3000000,PHMH320173000034087500040,20171012,,1,영업/정상,13,영업중,,,,,,,,서울특별시 종로구 평창동 153-3 1층 101-1호,서울특별시 종로구 평창문화로 87 1층 101-1호 (평창동),3009.0,지에스25 뉴평창파크팰리스,20210611155019,U,2021-06-13 02:40:00.0,,197349.173372741,456108.810250198,175.72,POINT (953032.7881435733 1956564.0647901199)
117,3000000,PHMH320153000034087500021,20150807,,1,영업/정상,13,영업중,,,,,02-737-5090,,,서울특별시 종로구 관철동 14번지 10호 1층,서울특별시 종로구 종로12길 7 1층 (관철동),3190.0,씨유 종로중앙점,20170428102657,I,2018-08-31 23:59:59.0,,198685.817739508,451934.801435214,66.0,POINT (954346.6315044037 1952384.577400313)
118,3000000,PHMH320173000034087500041,20171025,,1,영업/정상,13,영업중,,,,,02-747-4604,,,서울특별시 종로구 계동 142번지 1호 1층,서울특별시 종로구 계동길 23 1층 (계동),3059.0,씨유계동현대점,20171025171433,I,2018-08-31 23:59:59.0,,198746.629562268,452898.338276156,34.31,POINT (954412.5587249983 1953347.4074793293)
119,3000000,PHMH320173000034087500002,20170120,,1,영업/정상,13,영업중,,,,,,,,서울특별시 종로구 숭인동 1062번지,서울특별시 종로구 숭인동길 16 (숭인동),3111.0,GS25 숭인현대,20200723141647,U,2020-07-25 02:40:00.0,,201857.226592825,452601.660020509,143.0,POINT (957520.3335058826 1953034.2544539478)
120,3000000,PHMH320183000034087500013,20180524,,1,영업/정상,13,영업중,,,,,,,,,서울특별시 종로구 돈화문로11길 41 보광빌딩 1층 (낙원동),3139.0,이마트24종로낙원점,20180524160431,I,2018-08-31 23:59:59.0,,198966.78218634,452232.345396899,66.0,POINT (954629.0714311826 1952680.5046764866)
121,3000000,PHMH320183000034087500014,20180530,,1,영업/정상,13,영업중,,,,,,,,서울특별시 종로구 창신동 427번지 12호 1층,서울특별시 종로구 종로50길 29 1층 (창신동),3120.0,이마트24종로창신점,20180530151620,I,2018-08-31 23:59:59.0,,201056.877170419,452038.303804553,,POINT (956717.2991782674 1952475.3924435913)
122,3000000,PHMH320123000034087500111,20121115,,1,영업/정상,13,영업중,,,,,02-745-6003,,110320.0,서울특별시 종로구 낙원동 178번지,서울특별시 종로구 수표로 110 (낙원동),3139.0,(주)코리아세븐 탑골공원점,20161122100346,I,2018-08-31 23:59:59.0,,199001.895945417,452078.522023565,,POINT (954663.3507941394 1952526.5551062876)
123,3000000,PHMH320123000034087500033,20121109,,1,영업/정상,13,영업중,,,,,02-765-4007,,110837.0,서울특별시 종로구 창신동 592번지 7호,서울특별시 종로구 창신6길 2 1층 (창신동),3102.0,세븐일레븐 창신우리점,20140102113816,I,2018-08-31 23:59:59.0,,200878.545130532,452506.356509346,,POINT (956541.5348460932 1952944.209443566)
124,3000000,PHMH320123000034087500034,20121109,,1,영업/정상,13,영업중,,,,,070-4135-0025,,110814.0,서울특별시 종로구 무악동 63번지 10호,서울특별시 종로구 통일로16길 5 1층 (무악동),3030.0,GS25 종로드림점,20201217165632,U,2020-12-19 02:40:00.0,,196143.256118357,452619.54362936,,POINT (951808.7275092488 1953082.6105781328)
125,3000000,PHMH320123000034087500035,20121109,,1,영업/정상,13,영업중,,,,,02-732-6676,,110034.0,서울특별시 종로구 창성동 160번지,서울특별시 종로구 자하문로 60 (창성동),3043.0,세븐일레븐 종로창성점,20140103095858,I,2018-08-31 23:59:59.0,,197383.41956245,453240.857215287,,POINT (953051.7159496929 1953697.063101336)
126,3000000,PHMH320153000034087500045,20151203,,1,영업/정상,13,영업중,,,,,,,,서울특별시 종로구 수송동 51번지 8호 1층106호,서울특별시 종로구 삼봉로 71 1층 106호 (수송동 G타워),3150.0,GS25수송타워,20151203161034,I,2018-08-31 23:59:59.0,,198270.0,452247.0,79.02,POINT (953932.6438158507 1952698.8699842764)
127,3000000,PHMH320183000034087500019,20180817,,1,영업/정상,13,영업중,,,,,02-736-2225,,,서울특별시 종로구 종로2가 9번지 서울 YMCA,서울특별시 종로구 종로 69 서울 YMCA 107호 (종로2가),3164.0,지에스25 종로YMCA 점,20200722172620,U,2020-07-24 02:40:00.0,,198630.79627088,452035.412646906,72.6,POINT (954292.1684797684 1952485.442150506)
128,3000000,PHMH320183000034087500022,20180905,,1,영업/정상,13,영업중,,,,,,,,서울특별시 종로구 동숭동 1번지 55호 청민빌딩 1층,서울특별시 종로구 대학로12길 13 청민빌딩 1층 (동숭동),3086.0,씨유 종로동숭점,20190329145842,U,2019-04-26 02:40:00.0,,200163.533936465,453385.896458574,,POINT (955831.5007390802 1953827.2128746156)
129,3000000,PHMH320203000034087500019,20200721,,1,영업/정상,13,영업중,,,,,02-6016-6913,,,서울특별시 종로구 중학동 14 트윈 트리 빌딩 B동 102호,서울특별시 종로구 율곡로 6 트윈 트리 빌딩 B동 102호 (중학동),3142.0,지에스25 트윈트리타워,20200727160857,U,2020-07-29 02:40:00.0,,198176.159239663,452574.67151361,,POINT (953840.5880497452 1953026.9121824813)
130,3000000,PHMH320203000034087500023,20200820,,1,영업/정상,13,영업중,,,,,02-739-0777,,,서울특별시 종로구 누하동 77-5,서울특별시 종로구 옥인길 3 1층 (누하동),3037.0,GS25 세종마을,20200820173724,I,2020-08-22 00:23:13.0,,197130.443941936,453126.997783112,,POINT (952798.2328851236 1953584.5982725832)
131,3000000,PHMH320203000034087500022,20200731,,1,영업/정상,13,영업중,,,,,,,,서울특별시 종로구 관훈동 198-8 종로빌딩 1층,서울특별시 종로구 인사동5길 42 종로빌딩 1층 (관훈동),3149.0,지에스25 종로관훈점,20200731153240,I,2020-08-02 00:23:14.0,,198500.44755914,452243.433654936,,POINT (954162.9809950372 1952694.0758823042)
132,3000000,PHMH320203000034087500024,20200831,,1,영업/정상,13,영업중,,,,,,,,서울특별시 종로구 부암동 237-8,서울특별시 종로구 백석동길 15 1층 (부암동),3020.0,씨유 부암럭키점,20200831143913,I,2020-09-02 00:23:13.0,,196907.250110679,454572.358059946,24.2,POINT (952582.8390969255 1955030.5784429347)
133,3000000,PHMH320203000034087500021,20200728,,1,영업/정상,13,영업중,,,,,,,,서울특별시 종로구 공평동 17 1층 15호,서울특별시 종로구 우정국로 26 1층 15호 (공평동),3161.0,씨유 종각센트로폴리스점,20200728170151,I,2020-07-30 00:23:15.0,,198455.044564171,452160.147108712,,POINT (954117.1517706367 1952611.0645375217)
134,3000000,PHMH320203000034087500020,20200728,,1,영업/정상,13,영업중,,,,,02-763-0711,,,서울특별시 종로구 익선동 132-2,서울특별시 종로구 삼일대로30길 32 (익선동),3133.0,(주)코리아세븐 종로이비스점,20200728135930,I,2020-07-30 00:23:15.0,,198991.832240646,452427.078344628,,POINT (954655.1502292048 1952875.0266718825)
135,3000000,PHMH320213000034087500013,20210826,,1,영업/정상,13,영업중,,,,,,,,서울특별시 종로구 숭인동 318-1 101호,서울특별시 종로구 지봉로4길 21 101호 (숭인동),3114.0,씨유동묘토성점,20211110163416,U,2021-11-12 02:40:00.0,,201432.311420646,452111.90290939,0.0,POINT (957092.9759757618 1952546.95972151)
136,3000000,PHMH320213000034087500011,20210802,,1,영업/정상,13,영업중,,,,,02-725-9120,,,서울특별시 종로구 수송동 135 1층,서울특별시 종로구 종로1길 42-1 1층 (수송동),3152.0,세븐일레븐 세종로점,20210802175018,I,2021-08-04 00:22:52.0,,198047.483023904,452437.230081323,0.0,POINT (953711.2296774564 1952890.2115811326)
137,3000000,PHMH320213000034087500012,20210819,,1,영업/정상,13,영업중,,,,,,,,서울특별시 종로구 관수동 20 국일관드림펠리스 1~2호,서울특별시 종로구 수표로 96 국일관드림펠리스 1~2호 (관수동),3192.0,지에스(GS25) 국일관점,20210819175533,I,2021-08-21 00:22:50.0,,199045.043602772,451939.677286976,0.0,POINT (954705.7407777788 1952387.5353858396)
138,3000000,PHMH320213000034087500008,20210521,,1,영업/정상,13,영업중,,,,,,,,서울특별시 종로구 관수동 4-4 용우빌딩 1층,서울특별시 종로구 종로16길 11 용우빌딩 1층 (관수동),3191.0,씨유 종로2가점,20210521145146,I,2021-05-23 00:22:56.0,,198934.017900859,451920.267396593,,POINT (954594.6556402111 1952368.7253582852)
139,3000000,PHMH320213000034087500007,20210506,,1,영업/정상,13,영업중,,,,,02-3284-8116,,3031.0,,서울특별시 종로구 자하문로 115 101호 (청운동),3031.0,(주)코리아세븐 종로청운점,20210507094448,I,2021-05-09 00:23:06.0,,197323.098908,454087.154749,100.0,POINT (952995.9344835852 1954543.3478400882)
140,3000000,PHMH320213000034087500010,20210623,,1,영업/정상,13,영업중,,,,,02-763-0385,,,,서울특별시 종로구 종로52길 54 (창신동),3120.0,이마트24 종로동묘점,20210623153447,I,2021-06-25 00:22:54.0,,201297.947358351,452103.34208472,,POINT (956958.6199546887 1952539.1189676386)
141,3000000,PHMH320213000034087500009,20210524,,1,영업/정상,13,영업중,,,,,,,,서울특별시 종로구 혜화동 15-51 1층,서울특별시 종로구 혜화로 20 1층 (혜화동),3067.0,씨유혜화로점,20210524170124,I,2021-05-26 00:22:56.0,,199937.388881508,453903.016859856,,POINT (955608.2047603081 1954345.333847028)
142,3000000,PHMH320203000034087500027,20200917,,1,영업/정상,13,영업중,,,,,1577-0711,,,서울특별시 종로구 종로2가 12 통일빌딩 104호,서울특별시 종로구 종로 77 통일빌딩 104호 (종로2가),3164.0,(주)코리아세븐 종로피맛골점,20200917161454,I,2020-09-19 00:23:12.0,,198685.761389454,452015.63212884,,POINT (954347.0062907794 1952465.376319304)
143,3000000,PHMH320203000034087500025,20200901,,1,영업/정상,13,영업중,,,,,02-744-2346,,,서울특별시 종로구 창신동 436-64 동대문상가일신파워빌딩,서울특별시 종로구 청계천로 331 동대문상가일신파워빌딩 제라동 나열 67호 (창신동),3120.0,씨유종로청계점,20200901103747,I,2020-09-03 00:23:12.0,,201236.543011311,451980.76162207,39.66,POINT (956896.586351643 1952416.9149954468)
144,3000000,PHMH320203000034087500028,20200925,,1,영업/정상,13,영업중,,,,,,,,서울특별시 종로구 종로4가 14-1,서울특별시 종로구 종로 185 (종로4가),3130.0,(주)코리아세븐 종로가배점,20200925140216,I,2020-09-27 00:23:11.0,,199791.558137093,452086.010385627,,POINT (955452.739010221 1952529.8287130687)
145,3160000,PHMH320223160034087500009,20220425,,1,영업/정상,13,영업중,,,,,,,,서울특별시 구로구 개봉동 132-48,서울특별시 구로구 고척로30길 58 101호 (개봉동),8237.0,씨유 개봉푸르지오점,20220425151652,I,2021-12-03 22:07:00.0,,186634.557536494,444188.73574906,,POINT (942258.7908305823 1944705.7602529181)
146,3000000,PHMH320203000034087500029,20201005,,1,영업/정상,13,영업중,,,,,02-745-2228,,,서울특별시 종로구 숭인동 81-15 필빌딩 101호,서울특별시 종로구 지봉로 50 필빌딩 101호 (숭인동),3113.0,GS25 숭인필점,20210420175734,U,2021-04-22 02:40:00.0,,201341.677424554,452471.587514595,39.06,POINT (957004.2967043594 1952906.9839653296)
147,3000000,PHMH320203000034087500030,20201013,,1,영업/정상,13,영업중,,,,,02-741-5056,,,서울특별시 종로구 운니동 16 1층,서울특별시 종로구 율곡로6길 15 1층 (운니동),3131.0,씨유 종로창덕궁,20201013195937,I,2020-10-15 00:23:10.0,,198993.740420535,452697.981100444,,POINT (954658.5026944358 1953145.8116561454)
148,3000000,PHMH320203000034087500031,20201020,,1,영업/정상,13,영업중,,,,,,,,서울특별시 종로구 관철동 45-1 대왕빌딩,서울특별시 종로구 우정국로2길 21 대왕빌딩 1층 (관철동),3189.0,지에스25 종각,20201021143458,I,2020-11-17 00:23:09.0,,198541.72075378,451935.633974889,82.64,POINT (954202.5961191168 1952386.1781510848)
149,3000000,PHMH320203000034087500032,20201119,,1,영업/정상,13,영업중,,,,,1577-0711,,,서울특별시 종로구 관철동 6-2,서울특별시 종로구 삼일대로 393-1 1층 (관철동),3190.0,(주)코리아세븐 종로삼일대로점,20201211091534,U,2020-12-13 02:40:00.0,,198819.574269631,451942.979071945,,POINT (954480.3785715136 1952392.0384006714)
150,3000000,PHMH320213000034087500006,20210412,,1,영업/정상,13,영업중,,,,,,,,,서울특별시 종로구 김상옥로 56 1층 (효제동),3126.0,지에스25 종로효제점,20210413090116,I,2021-04-15 00:22:57.0,,200275.07478465,452339.536663625,,POINT (955937.4153610122 1952780.6750456695)
151,3000000,PHMH320213000034087500002,20210222,,1,영업/정상,13,영업중,,,,,,,,서울특별시 종로구 종로3가 20 영흥빌딩1층 103호,서울특별시 종로구 종로 127-2 영흥빌딩 1층 103호 (종로3가),3139.0,씨유 종로피카디리점,20210222165249,I,2021-02-25 00:23:01.0,,199203.67320369,452045.441223018,,POINT (954864.8714633195 1952492.4112428646)
152,3000000,PHMH320213000034087500005,20210405,,1,영업/정상,13,영업중,,,,,,,,서울특별시 종로구 창신동 138-68,서울특별시 종로구 창신5라길 13 (창신동),3105.0,지에스25창신명성,20210406180109,I,2021-04-08 00:22:58.0,,201036.821869354,452403.393056587,,POINT (956699.1991859842 1952840.442852707)
153,3000000,PHMH320163000034087500034,20161103,,1,영업/정상,13,영업중,,,,,,,,서울특별시 종로구 효제동 248번지 1호,서울특별시 종로구 대학로 4-1 (효제동),3087.0,씨유 종로햇살점,20161219172836,I,2018-08-31 23:59:59.0,,200121.174982094,452136.166709862,99.0,POINT (955782.4921384542 1952578.2069989154)
154,3000000,PHMH320143000034087500002,20140206,,1,영업/정상,13,영업중,,,,,,,110828.0,서울특별시 종로구 숭인동 1392번지,서울특별시 종로구 난계로29가길 17 102호 (숭인동),3116.0,GS25 숭인행운,20140304145301,I,2018-08-31 23:59:59.0,,201937.460305076,452380.75338294,,POINT (957599.3567786996 1952813.0082798589)
155,3000000,PHMH320163000034087500042,20161219,,1,영업/정상,13,영업중,,,,,,,,서울특별시 종로구 동숭동 1번지 37호 1층 101호,서울특별시 종로구 동숭길 143 1층 101호 (동숭동),3086.0,(주)코리아세븐 대학로카페점,20191030175323,U,2019-11-20 02:40:00.0,,200146.490911755,453439.51241992,49.5,POINT (955814.7505493152 1953880.8983988136)
156,3000000,PHMH320143000034087500008,20140424,,1,영업/정상,13,영업중,,,,,,,110826.0,서울특별시 종로구 숭인동 316번지 2호,서울특별시 종로구 지봉로 18 (숭인동),3114.0,GS25 종로동묘,20170428103710,I,2018-08-31 23:59:59.0,,201342.2760174,452159.201741248,36.0,POINT (957003.2288354895 1952594.7198638362)
157,3000000,PHMH320143000034087500011,20140529,,1,영업/정상,13,영업중,,,,,02-741-6359,,110842.0,서울특별시 종로구 창신동 444번지 14호 동대문호텔,서울특별시 종로구 종로 286 (창신동 동대문호텔),3119.0,송일기업(주),20161122095207,I,2018-08-31 23:59:59.0,,200846.171043058,452069.005122414,76.0,POINT (956506.8409173527 1952507.205321649)
158,3000000,PHMH320143000034087500012,20140627,,1,영업/정상,13,영업중,,,,,,,110360.0,서울특별시 종로구 와룡동 140번지 1층,서울특별시 종로구 돈화문로 85 1층 (와룡동),3131.0,세븐일레븐종로호스텔코리아점,20150304110249,I,2018-08-31 23:59:59.0,,199074.670635062,452648.894407231,33.0,POINT (954739.1389246102 1953096.312755117)
